STATION,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,TAVG,TMAX,TMIN
GHCND:USC00200230,274.3,42.3,-83.71667,19841208,0.00,-9999,46,21
GHCND:USC00200230,274.3,42.3,-83.71667,19841209,0.00,-9999,39,23
GHCND:USC00200230,274.3,42.3,-83.71667,19841210,0.06,-9999,45,31
GHCND:USC00200230,274.3,42.3,-83.71667,19841211,0.00,-9999,36,31
GHCND:USC00200230,274.3,42.3,-83.71667,19841212,0.14,-9999,49,33
GHCND:USC00200230,274.3,42.3,-83.71667,19841213,0.02,-9999,55,33
GHCND:USC00200230,274.3,42.3,-83.71667,19841214,0.25,-9999,40,30
GHCND:USC00200230,274.3,42.3,-83.71667,19841215,0.00,-9999,47,35
GHCND:USC00200230,274.3,42.3,-83.71667,19841216,0.02,-9999,62,38
GHCND:USC00200230,274.3,42.3,-83.71667,19841217,0.00,-9999,60,37
GHCND:USC00200230,274.3,42.3,-83.71667,19841218,0.00,-9999,46,30
GHCND:USC00200230,274.3,42.3,-83.71667,19841219,0.17,-9999,34,24
GHCND:USC00200230,274.3,42.3,-83.71667,19841220,0.00,-9999,35,24
GHCND:USC00200230,274.3,42.3,-83.71667,19841221,0.34,-9999,38,21
GHCND:USC00200230,274.3,42.3,-83.71667,19841222,0.10,-9999,48,27
GHCND:USC00200230,274.3,42.3,-83.71667,19841223,0.00,-9999,43,20
GHCND:USC00200230,274.3,42.3,-83.71667,19841224,0.00,-9999,40,21
GHCND:USC00200230,274.3,42.3,-83.71667,19841225,0.03,-9999,21,6
GHCND:USC00200230,274.3,42.3,-83.71667,19841226,0.09,-9999,25,17
GHCND:USC00200230,274.3,42.3,-83.71667,19841227,0.42,-9999,35,21
GHCND:USC00200230,274.3,42.3,-83.71667,19841228,0.11,-9999,60,34
GHCND:USC00200230,274.3,42.3,-83.71667,19841229,0.43,-9999,61,44
GHCND:USC00200230,274.3,42.3,-83.71667,19841230,0.00,-9999,44,29
GHCND:USC00200230,274.3,42.3,-83.71667,19841231,0.05,-9999,34,26
GHCND:USC00200230,274.3,42.3,-83.71667,19850101,1.42,-9999,34,23
GHCND:USC00200230,274.3,42.3,-83.71667,19850102,0.00,-9999,27,22
GHCND:USC00200230,274.3,42.3,-83.71667,19850103,0.00,-9999,26,11
GHCND:USC00200230,274.3,42.3,-83.71667,19850104,0.00,-9999,34,12
GHCND:USC00200230,274.3,42.3,-83.71667,19850105,0.00,-9999,32,26
GHCND:USC00200230,274.3,42.3,-83.71667,19850106,0.00,-9999,33,26
GHCND:USC00200230,274.3,42.3,-83.71667,19850107,0.03,-9999,33,29
GHCND:USC00200230,274.3,42.3,-83.71667,19850108,0.03,-9999,30,9
GHCND:USC00200230,274.3,42.3,-83.71667,19850109,0.00,-9999,21,4
GHCND:USC00200230,274.3,42.3,-83.71667,19850110,0.15,-9999,22,11
GHCND:USC00200230,274.3,42.3,-83.71667,19850111,0.09,-9999,25,9
GHCND:USC00200230,274.3,42.3,-83.71667,19850112,0.00,-9999,32,15
GHCND:USC00200230,274.3,42.3,-83.71667,19850113,0.00,-9999,28,16
GHCND:USC00200230,274.3,42.3,-83.71667,19850114,0.04,-9999,30,21
GHCND:USC00200230,274.3,42.3,-83.71667,19850115,0.03,-9999,24,10
GHCND:USC00200230,274.3,42.3,-83.71667,19850116,0.00,-9999,20,4
GHCND:USC00200230,274.3,42.3,-83.71667,19850117,0.24,-9999,27,16
GHCND:USC00200230,274.3,42.3,-83.71667,19850118,0.17,-9999,24,13
GHCND:USC00200230,274.3,42.3,-83.71667,19850119,0.06,-9999,23,7
GHCND:USC00200230,274.3,42.3,-83.71667,19850120,0.02,-9999,7,-8
GHCND:USC00200230,274.3,42.3,-83.71667,19850121,0.05,-9999,12,-16
GHCND:USC00200230,274.3,42.3,-83.71667,19850122,0.05,-9999,26,12
GHCND:USC00200230,274.3,42.3,-83.71667,19850123,0.00,-9999,25,19
GHCND:USC00200230,274.3,42.3,-83.71667,19850124,0.12,-9999,28,21
GHCND:USC00200230,274.3,42.3,-83.71667,19850125,0.29,-9999,27,19
GHCND:USC00200230,274.3,42.3,-83.71667,19850126,0.00,-9999,23,12
GHCND:USC00200230,274.3,42.3,-83.71667,19850127,0.01,-9999,28,9
GHCND:USC00200230,274.3,42.3,-83.71667,19850128,0.02,-9999,27,19
GHCND:USC00200230,274.3,42.3,-83.71667,19850129,0.00,-9999,24,18
GHCND:USC00200230,274.3,42.3,-83.71667,19850130,0.00,-9999,28,13
GHCND:USC00200230,274.3,42.3,-83.71667,19850131,0.08,-9999,28,19
GHCND:USC00200230,274.3,42.3,-83.71667,19850201,0.00,-9999,24,5
GHCND:USC00200230,274.3,42.3,-83.71667,19850202,0.01,-9999,11,-2
GHCND:USC00200230,274.3,42.3,-83.71667,19850203,0.00,-9999,19,-6
GHCND:USC00200230,274.3,42.3,-83.71667,19850204,0.00,-9999,25,-1
GHCND:USC00200230,274.3,42.3,-83.71667,19850205,0.14,-9999,20,7
GHCND:USC00200230,274.3,42.3,-83.71667,19850206,0.06,-9999,25,10
GHCND:USC00200230,274.3,42.3,-83.71667,19850207,0.05,-9999,21,6
GHCND:USC00200230,274.3,42.3,-83.71667,19850208,0.00,-9999,19,-3
GHCND:USC00200230,274.3,42.3,-83.71667,19850209,0.00,-9999,25,2
GHCND:USC00200230,274.3,42.3,-83.71667,19850210,0.09,-9999,21,7
GHCND:USC00200230,274.3,42.3,-83.71667,19850211,0.63,-9999,35,18
GHCND:USC00200230,274.3,42.3,-83.71667,19850212,0.43,-9999,34,31
GHCND:USC00200230,274.3,42.3,-83.71667,19850213,0.18,-9999,32,21
GHCND:USC00200230,274.3,42.3,-83.71667,19850214,0.11,-9999,25,18
GHCND:USC00200230,274.3,42.3,-83.71667,19850215,0.11,-9999,24,13
GHCND:USC00200230,274.3,42.3,-83.71667,19850216,0.00,-9999,26,1
GHCND:USC00200230,274.3,42.3,-83.71667,19850217,0.00,-9999,35,25
GHCND:USC00200230,274.3,42.3,-83.71667,19850218,0.00,-9999,39,17
GHCND:USC00200230,274.3,42.3,-83.71667,19850219,0.02,-9999,36,18
GHCND:USC00200230,274.3,42.3,-83.71667,19850220,0.00,-9999,38,13
GHCND:USC00200230,274.3,42.3,-83.71667,19850221,0.00,-9999,40,23
GHCND:USC00200230,274.3,42.3,-83.71667,19850222,0.19,-9999,42,36
GHCND:USC00200230,274.3,42.3,-83.71667,19850223,1.03,-9999,47,39
GHCND:USC00200230,274.3,42.3,-83.71667,19850224,0.35,-9999,49,37
GHCND:USC00200230,274.3,42.3,-83.71667,19850225,0.00,-9999,40,34
GHCND:USC00200230,274.3,42.3,-83.71667,19850226,0.00,-9999,47,33
GHCND:USC00200230,274.3,42.3,-83.71667,19850227,0.13,-9999,45,22
GHCND:USC00200230,274.3,42.3,-83.71667,19850228,0.00,-9999,43,19
GHCND:USC00200230,274.3,42.3,-83.71667,19850301,0.00,-9999,45,33
GHCND:USC00200230,274.3,42.3,-83.71667,19850302,0.00,-9999,42,30
GHCND:USC00200230,274.3,42.3,-83.71667,19850303,0.00,-9999,38,24
GHCND:USC00200230,274.3,42.3,-83.71667,19850304,1.61,-9999,48,21
GHCND:USC00200230,274.3,42.3,-83.71667,19850305,0.07,-9999,47,24
GHCND:USC00200230,274.3,42.3,-83.71667,19850306,0.00,-9999,32,13
GHCND:USC00200230,274.3,42.3,-83.71667,19850307,0.06,-9999,36,22
GHCND:USC00200230,274.3,42.3,-83.71667,19850308,0.02,-9999,50,36
GHCND:USC00200230,274.3,42.3,-83.71667,19850309,0.00,-9999,47,28
GHCND:USC00200230,274.3,42.3,-83.71667,19850310,0.00,-9999,61,30
GHCND:USC00200230,274.3,42.3,-83.71667,19850311,0.18,-9999,59,41
GHCND:USC00200230,274.3,42.3,-83.71667,19850312,0.07,-9999,51,33
GHCND:USC00200230,274.3,42.3,-83.71667,19850313,0.01,-9999,44,28
GHCND:USC00200230,274.3,42.3,-83.71667,19850314,0.01,-9999,45,32
GHCND:USC00200230,274.3,42.3,-83.71667,19850315,0.00,-9999,42,23
GHCND:USC00200230,274.3,42.3,-83.71667,19850316,0.00,-9999,52,27
GHCND:USC00200230,274.3,42.3,-83.71667,19850317,0.00,-9999,44,27
GHCND:USC00200230,274.3,42.3,-83.71667,19850318,0.00,-9999,40,15
GHCND:USC00200230,274.3,42.3,-83.71667,19850319,0.01,-9999,58,27
GHCND:USC00200230,274.3,42.3,-83.71667,19850320,0.00,-9999,58,32
GHCND:USC00200230,274.3,42.3,-83.71667,19850321,0.00,-9999,43,19
GHCND:USC00200230,274.3,42.3,-83.71667,19850322,0.00,-9999,51,22
GHCND:USC00200230,274.3,42.3,-83.71667,19850323,0.30,-9999,47,35
GHCND:USC00200230,274.3,42.3,-83.71667,19850324,0.24,-9999,44,36
GHCND:USC00200230,274.3,42.3,-83.71667,19850325,0.00,-9999,47,27
GHCND:USC00200230,274.3,42.3,-83.71667,19850326,0.00,-9999,58,25
GHCND:USC00200230,274.3,42.3,-83.71667,19850327,0.94,-9999,60,44
GHCND:USC00200230,274.3,42.3,-83.71667,19850328,0.57,-9999,62,46
GHCND:USC00200230,274.3,42.3,-83.71667,19850329,0.36,-9999,60,44
GHCND:USC00200230,274.3,42.3,-83.71667,19850330,0.05,-9999,57,33
GHCND:USC00200230,274.3,42.3,-83.71667,19850331,0.33,-9999,46,32
GHCND:USC00200230,274.3,42.3,-83.71667,19850401,0.04,-9999,48,30
GHCND:USC00200230,274.3,42.3,-83.71667,19850402,0.00,-9999,46,29
GHCND:USC00200230,274.3,42.3,-83.71667,19850403,0.18,-9999,51,33
GHCND:USC00200230,274.3,42.3,-83.71667,19850404,0.00,-9999,51,36
GHCND:USC00200230,274.3,42.3,-83.71667,19850405,1.13,-9999,55,41
GHCND:USC00200230,274.3,42.3,-83.71667,19850406,0.38,-9999,52,35
GHCND:USC00200230,274.3,42.3,-83.71667,19850407,0.05,-9999,48,30
GHCND:USC00200230,274.3,42.3,-83.71667,19850408,0.13,-9999,39,27
GHCND:USC00200230,274.3,42.3,-83.71667,19850409,0.03,-9999,35,19
GHCND:USC00200230,274.3,42.3,-83.71667,19850410,0.00,-9999,50,25
GHCND:USC00200230,274.3,42.3,-83.71667,19850411,0.02,-9999,60,42
GHCND:USC00200230,274.3,42.3,-83.71667,19850412,0.00,-9999,66,37
GHCND:USC00200230,274.3,42.3,-83.71667,19850413,0.00,-9999,72,39
GHCND:USC00200230,274.3,42.3,-83.71667,19850414,0.00,-9999,73,44
GHCND:USC00200230,274.3,42.3,-83.71667,19850415,0.05,-9999,73,49
GHCND:USC00200230,274.3,42.3,-83.71667,19850416,0.00,-9999,73,52
GHCND:USC00200230,274.3,42.3,-83.71667,19850417,0.15,-9999,59,32
GHCND:USC00200230,274.3,42.3,-83.71667,19850418,0.00,-9999,82,36
GHCND:USC00200230,274.3,42.3,-83.71667,19850419,0.00,-9999,83,64
GHCND:USC00200230,274.3,42.3,-83.71667,19850420,0.00,-9999,82,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850421,0.00,-9999,83,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850422,0.00,-9999,85,57
GHCND:USC00200230,274.3,42.3,-83.71667,19850423,0.00,-9999,85,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850424,0.29,-9999,78,60
GHCND:USC00200230,274.3,42.3,-83.71667,19850425,0.05,-9999,73,46
GHCND:USC00200230,274.3,42.3,-83.71667,19850426,0.00,-9999,75,49
GHCND:USC00200230,274.3,42.3,-83.71667,19850427,0.00,-9999,73,35
GHCND:USC00200230,274.3,42.3,-83.71667,19850428,0.01,-9999,63,47
GHCND:USC00200230,274.3,42.3,-83.71667,19850429,0.00,-9999,67,34
GHCND:USC00200230,274.3,42.3,-83.71667,19850430,0.00,-9999,75,39
GHCND:USC00200230,274.3,42.3,-83.71667,19850501,0.00,-9999,75,53
GHCND:USC00200230,274.3,42.3,-83.71667,19850502,0.00,-9999,66,44
GHCND:USC00200230,274.3,42.3,-83.71667,19850503,0.00,-9999,67,39
GHCND:USC00200230,274.3,42.3,-83.71667,19850504,0.00,-9999,72,46
GHCND:USC00200230,274.3,42.3,-83.71667,19850505,0.00,-9999,79,54
GHCND:USC00200230,274.3,42.3,-83.71667,19850506,0.47,-9999,75,59
GHCND:USC00200230,274.3,42.3,-83.71667,19850507,0.00,-9999,68,43
GHCND:USC00200230,274.3,42.3,-83.71667,19850508,0.00,-9999,67,43
GHCND:USC00200230,274.3,42.3,-83.71667,19850509,0.00,-9999,79,44
GHCND:USC00200230,274.3,42.3,-83.71667,19850510,0.00,-9999,82,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850511,0.00,-9999,83,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850512,0.00,-9999,84,65
GHCND:USC00200230,274.3,42.3,-83.71667,19850513,0.00,-9999,82,55
GHCND:USC00200230,274.3,42.3,-83.71667,19850514,0.00,-9999,80,52
GHCND:USC00200230,274.3,42.3,-83.71667,19850515,0.25,-9999,79,57
GHCND:USC00200230,274.3,42.3,-83.71667,19850516,0.03,-9999,68,54
GHCND:USC00200230,274.3,42.3,-83.71667,19850517,0.07,-9999,64,48
GHCND:USC00200230,274.3,42.3,-83.71667,19850518,0.13,-9999,61,44
GHCND:USC00200230,274.3,42.3,-83.71667,19850519,0.00,-9999,79,40
GHCND:USC00200230,274.3,42.3,-83.71667,19850520,0.02,-9999,78,59
GHCND:USC00200230,274.3,42.3,-83.71667,19850521,0.00,-9999,65,43
GHCND:USC00200230,274.3,42.3,-83.71667,19850522,0.00,-9999,65,40
GHCND:USC00200230,274.3,42.3,-83.71667,19850523,0.00,-9999,75,42
GHCND:USC00200230,274.3,42.3,-83.71667,19850524,0.00,-9999,79,45
GHCND:USC00200230,274.3,42.3,-83.71667,19850525,0.00,-9999,83,54
GHCND:USC00200230,274.3,42.3,-83.71667,19850526,0.07,-9999,84,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850527,0.82,-9999,83,57
GHCND:USC00200230,274.3,42.3,-83.71667,19850528,0.55,-9999,69,49
GHCND:USC00200230,274.3,42.3,-83.71667,19850529,0.00,-9999,67,39
GHCND:USC00200230,274.3,42.3,-83.71667,19850530,0.00,-9999,77,49
GHCND:USC00200230,274.3,42.3,-83.71667,19850531,0.04,-9999,82,65
GHCND:USC00200230,274.3,42.3,-83.71667,19850601,0.00,-9999,80,54
GHCND:USC00200230,274.3,42.3,-83.71667,19850602,0.00,-9999,78,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850603,0.00,-9999,77,50
GHCND:USC00200230,274.3,42.3,-83.71667,19850604,0.00,-9999,69,45
GHCND:USC00200230,274.3,42.3,-83.71667,19850605,0.00,-9999,72,50
GHCND:USC00200230,274.3,42.3,-83.71667,19850606,0.00,-9999,73,45
GHCND:USC00200230,274.3,42.3,-83.71667,19850607,0.00,-9999,80,47
GHCND:USC00200230,274.3,42.3,-83.71667,19850608,0.00,-9999,86,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850609,0.76,-9999,87,67
GHCND:USC00200230,274.3,42.3,-83.71667,19850610,0.00,-9999,81,55
GHCND:USC00200230,274.3,42.3,-83.71667,19850611,0.51,-9999,75,48
GHCND:USC00200230,274.3,42.3,-83.71667,19850612,0.20,-9999,58,47
GHCND:USC00200230,274.3,42.3,-83.71667,19850613,0.03,-9999,69,44
GHCND:USC00200230,274.3,42.3,-83.71667,19850614,0.00,-9999,72,50
GHCND:USC00200230,274.3,42.3,-83.71667,19850615,0.20,-9999,69,57
GHCND:USC00200230,274.3,42.3,-83.71667,19850616,0.22,-9999,65,57
GHCND:USC00200230,274.3,42.3,-83.71667,19850617,0.29,-9999,75,56
GHCND:USC00200230,274.3,42.3,-83.71667,19850618,0.00,-9999,71,56
GHCND:USC00200230,274.3,42.3,-83.71667,19850619,0.00,-9999,70,51
GHCND:USC00200230,274.3,42.3,-83.71667,19850620,0.00,-9999,72,49
GHCND:USC00200230,274.3,42.3,-83.71667,19850621,0.00,-9999,80,53
GHCND:USC00200230,274.3,42.3,-83.71667,19850622,0.06,-9999,79,66
GHCND:USC00200230,274.3,42.3,-83.71667,19850623,0.01,-9999,81,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850624,0.00,-9999,78,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850625,0.00,-9999,80,48
GHCND:USC00200230,274.3,42.3,-83.71667,19850626,0.00,-9999,79,53
GHCND:USC00200230,274.3,42.3,-83.71667,19850627,0.00,-9999,76,53
GHCND:USC00200230,274.3,42.3,-83.71667,19850628,0.00,-9999,78,55
GHCND:USC00200230,274.3,42.3,-83.71667,19850629,0.00,-9999,83,56
GHCND:USC00200230,274.3,42.3,-83.71667,19850630,0.00,-9999,84,56
GHCND:USC00200230,274.3,42.3,-83.71667,19850701,0.00,-9999,76,57
GHCND:USC00200230,274.3,42.3,-83.71667,19850702,0.00,-9999,80,62
GHCND:USC00200230,274.3,42.3,-83.71667,19850703,0.19,-9999,82,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850704,0.00,-9999,84,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850705,0.38,-9999,84,61
GHCND:USC00200230,274.3,42.3,-83.71667,19850706,0.29,-9999,76,60
GHCND:USC00200230,274.3,42.3,-83.71667,19850707,0.00,-9999,78,53
GHCND:USC00200230,274.3,42.3,-83.71667,19850708,0.00,-9999,92,71
GHCND:USC00200230,274.3,42.3,-83.71667,19850709,0.00,-9999,91,67
GHCND:USC00200230,274.3,42.3,-83.71667,19850710,0.78,-9999,82,63
GHCND:USC00200230,274.3,42.3,-83.71667,19850711,0.00,-9999,77,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850712,0.00,-9999,84,62
GHCND:USC00200230,274.3,42.3,-83.71667,19850713,0.00,-9999,85,64
GHCND:USC00200230,274.3,42.3,-83.71667,19850714,1.03,-9999,84,68
GHCND:USC00200230,274.3,42.3,-83.71667,19850715,0.66,-9999,83,65
GHCND:USC00200230,274.3,42.3,-83.71667,19850716,0.00,-9999,81,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850717,0.00,-9999,76,54
GHCND:USC00200230,274.3,42.3,-83.71667,19850718,0.00,-9999,80,56
GHCND:USC00200230,274.3,42.3,-83.71667,19850719,0.01,-9999,84,63
GHCND:USC00200230,274.3,42.3,-83.71667,19850720,0.01,-9999,82,67
GHCND:USC00200230,274.3,42.3,-83.71667,19850721,0.00,-9999,82,68
GHCND:USC00200230,274.3,42.3,-83.71667,19850722,0.00,-9999,78,59
GHCND:USC00200230,274.3,42.3,-83.71667,19850723,0.00,-9999,74,50
GHCND:USC00200230,274.3,42.3,-83.71667,19850724,0.00,-9999,83,51
GHCND:USC00200230,274.3,42.3,-83.71667,19850725,0.00,-9999,89,71
GHCND:USC00200230,274.3,42.3,-83.71667,19850726,1.25,-9999,87,64
GHCND:USC00200230,274.3,42.3,-83.71667,19850727,0.00,-9999,81,57
GHCND:USC00200230,274.3,42.3,-83.71667,19850728,0.00,-9999,84,61
GHCND:USC00200230,274.3,42.3,-83.71667,19850729,0.00,-9999,86,66
GHCND:USC00200230,274.3,42.3,-83.71667,19850730,0.00,-9999,85,60
GHCND:USC00200230,274.3,42.3,-83.71667,19850731,0.25,-9999,72,59
GHCND:USC00200230,274.3,42.3,-83.71667,19850801,0.02,-9999,77,56
GHCND:USC00200230,274.3,42.3,-83.71667,19850802,0.00,-9999,77,51
GHCND:USC00200230,274.3,42.3,-83.71667,19850803,0.00,-9999,80,54
GHCND:USC00200230,274.3,42.3,-83.71667,19850804,0.00,-9999,84,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850805,0.03,-9999,82,66
GHCND:USC00200230,274.3,42.3,-83.71667,19850806,0.07,-9999,79,63
GHCND:USC00200230,274.3,42.3,-83.71667,19850807,0.13,-9999,85,66
GHCND:USC00200230,274.3,42.3,-83.71667,19850808,0.00,-9999,86,59
GHCND:USC00200230,274.3,42.3,-83.71667,19850809,0.00,-9999,85,62
GHCND:USC00200230,274.3,42.3,-83.71667,19850810,0.00,-9999,84,63
GHCND:USC00200230,274.3,42.3,-83.71667,19850811,0.00,-9999,83,56
GHCND:USC00200230,274.3,42.3,-83.71667,19850812,0.00,-9999,79,53
GHCND:USC00200230,274.3,42.3,-83.71667,19850813,0.06,-9999,89,64
GHCND:USC00200230,274.3,42.3,-83.71667,19850814,1.59,-9999,82,66
GHCND:USC00200230,274.3,42.3,-83.71667,19850815,1.56,-9999,78,63
GHCND:USC00200230,274.3,42.3,-83.71667,19850816,0.00,-9999,77,55
GHCND:USC00200230,274.3,42.3,-83.71667,19850817,0.00,-9999,79,56
GHCND:USC00200230,274.3,42.3,-83.71667,19850818,0.34,-9999,81,64
GHCND:USC00200230,274.3,42.3,-83.71667,19850819,0.00,-9999,79,54
GHCND:USC00200230,274.3,42.3,-83.71667,19850820,0.00,-9999,68,53
GHCND:USC00200230,274.3,42.3,-83.71667,19850821,0.00,-9999,70,57
GHCND:USC00200230,274.3,42.3,-83.71667,19850822,0.00,-9999,73,51
GHCND:USC00200230,274.3,42.3,-83.71667,19850823,0.00,-9999,75,57
GHCND:USC00200230,274.3,42.3,-83.71667,19850824,0.24,-9999,73,63
GHCND:USC00200230,274.3,42.3,-83.71667,19850825,0.05,-9999,75,59
GHCND:USC00200230,274.3,42.3,-83.71667,19850826,0.50,-9999,75,60
GHCND:USC00200230,274.3,42.3,-83.71667,19850827,0.82,-9999,77,59
GHCND:USC00200230,274.3,42.3,-83.71667,19850828,0.00,-9999,81,63
GHCND:USC00200230,274.3,42.3,-83.71667,19850829,0.00,-9999,79,64
GHCND:USC00200230,274.3,42.3,-83.71667,19850830,0.12,-9999,78,64
GHCND:USC00200230,274.3,42.3,-83.71667,19850831,0.00,-9999,71,54
GHCND:USC00200230,274.3,42.3,-83.71667,19850901,0.00,-9999,78,53
GHCND:USC00200230,274.3,42.3,-83.71667,19850902,0.00,-9999,79,64
GHCND:USC00200230,274.3,42.3,-83.71667,19850903,0.00,-9999,86,64
GHCND:USC00200230,274.3,42.3,-83.71667,19850904,0.04,-9999,86,71
GHCND:USC00200230,274.3,42.3,-83.71667,19850905,0.01,-9999,81,71
GHCND:USC00200230,274.3,42.3,-83.71667,19850906,1.25,-9999,85,68
GHCND:USC00200230,274.3,42.3,-83.71667,19850907,0.00,-9999,90,72
GHCND:USC00200230,274.3,42.3,-83.71667,19850908,0.00,-9999,89,69
GHCND:USC00200230,274.3,42.3,-83.71667,19850909,0.85,-9999,87,66
GHCND:USC00200230,274.3,42.3,-83.71667,19850910,0.07,-9999,75,62
GHCND:USC00200230,274.3,42.3,-83.71667,19850911,0.01,-9999,66,48
GHCND:USC00200230,274.3,42.3,-83.71667,19850912,0.00,-9999,65,45
GHCND:USC00200230,274.3,42.3,-83.71667,19850913,0.00,-9999,63,41
GHCND:USC00200230,274.3,42.3,-83.71667,19850914,0.00,-9999,67,41
GHCND:USC00200230,274.3,42.3,-83.71667,19850915,0.00,-9999,67,43
GHCND:USC00200230,274.3,42.3,-83.71667,19850916,0.00,-9999,72,45
GHCND:USC00200230,274.3,42.3,-83.71667,19850917,0.00,-9999,77,48
GHCND:USC00200230,274.3,42.3,-83.71667,19850918,0.00,-9999,75,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850919,0.00,-9999,83,60
GHCND:USC00200230,274.3,42.3,-83.71667,19850920,0.00,-9999,82,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850921,0.00,-9999,81,56
GHCND:USC00200230,274.3,42.3,-83.71667,19850922,0.00,-9999,80,53
GHCND:USC00200230,274.3,42.3,-83.71667,19850923,0.17,-9999,79,58
GHCND:USC00200230,274.3,42.3,-83.71667,19850924,0.41,-9999,67,47
GHCND:USC00200230,274.3,42.3,-83.71667,19850925,0.00,-9999,60,39
GHCND:USC00200230,274.3,42.3,-83.71667,19850926,0.08,-9999,61,52
GHCND:USC00200230,274.3,42.3,-83.71667,19850927,0.00,-9999,63,44
GHCND:USC00200230,274.3,42.3,-83.71667,19850928,0.00,-9999,70,42
GHCND:USC00200230,274.3,42.3,-83.71667,19850929,0.00,-9999,70,46
GHCND:USC00200230,274.3,42.3,-83.71667,19850930,0.12,-9999,70,52
GHCND:USC00200230,274.3,42.3,-83.71667,19851001,0.09,-9999,62,42
GHCND:USC00200230,274.3,42.3,-83.71667,19851002,0.00,-9999,59,33
GHCND:USC00200230,274.3,42.3,-83.71667,19851003,0.00,-9999,62,34
GHCND:USC00200230,274.3,42.3,-83.71667,19851004,0.13,-9999,65,43
GHCND:USC00200230,274.3,42.3,-83.71667,19851005,0.17,-9999,52,46
GHCND:USC00200230,274.3,42.3,-83.71667,19851006,0.00,-9999,54,39
GHCND:USC00200230,274.3,42.3,-83.71667,19851007,0.00,-9999,67,37
GHCND:USC00200230,274.3,42.3,-83.71667,19851008,0.01,-9999,68,53
GHCND:USC00200230,274.3,42.3,-83.71667,19851009,0.09,-9999,67,56
GHCND:USC00200230,274.3,42.3,-83.71667,19851010,0.11,-9999,65,51
GHCND:USC00200230,274.3,42.3,-83.71667,19851011,0.09,-9999,56,40
GHCND:USC00200230,274.3,42.3,-83.71667,19851012,0.39,-9999,65,43
GHCND:USC00200230,274.3,42.3,-83.71667,19851013,0.09,-9999,66,56
GHCND:USC00200230,274.3,42.3,-83.71667,19851014,0.02,-9999,63,48
GHCND:USC00200230,274.3,42.3,-83.71667,19851015,0.21,-9999,63,52
GHCND:USC00200230,274.3,42.3,-83.71667,19851016,0.00,-9999,62,42
GHCND:USC00200230,274.3,42.3,-83.71667,19851017,0.00,-9999,62,34
GHCND:USC00200230,274.3,42.3,-83.71667,19851018,0.17,-9999,66,52
GHCND:USC00200230,274.3,42.3,-83.71667,19851019,2.14,-9999,65,52
GHCND:USC00200230,274.3,42.3,-83.71667,19851020,0.00,-9999,56,46
GHCND:USC00200230,274.3,42.3,-83.71667,19851021,0.00,-9999,59,44
GHCND:USC00200230,274.3,42.3,-83.71667,19851022,0.00,-9999,56,51
GHCND:USC00200230,274.3,42.3,-83.71667,19851023,0.00,-9999,66,53
GHCND:USC00200230,274.3,42.3,-83.71667,19851024,0.27,-9999,73,59
GHCND:USC00200230,274.3,42.3,-83.71667,19851025,0.00,-9999,70,42
GHCND:USC00200230,274.3,42.3,-83.71667,19851026,0.00,-9999,66,39
GHCND:USC00200230,274.3,42.3,-83.71667,19851027,0.00,-9999,65,50
GHCND:USC00200230,274.3,42.3,-83.71667,19851028,0.00,-9999,56,33
GHCND:USC00200230,274.3,42.3,-83.71667,19851029,0.00,-9999,53,34
GHCND:USC00200230,274.3,42.3,-83.71667,19851030,0.00,-9999,50,41
GHCND:USC00200230,274.3,42.3,-83.71667,19851031,0.00,-9999,55,40
GHCND:USC00200230,274.3,42.3,-83.71667,19851101,0.00,-9999,62,53
GHCND:USC00200230,274.3,42.3,-83.71667,19851102,0.17,-9999,59,52
GHCND:USC00200230,274.3,42.3,-83.71667,19851103,0.22,-9999,53,45
GHCND:USC00200230,274.3,42.3,-83.71667,19851104,0.18,-9999,46,42
GHCND:USC00200230,274.3,42.3,-83.71667,19851105,0.05,-9999,51,43
GHCND:USC00200230,274.3,42.3,-83.71667,19851106,0.01,-9999,52,40
GHCND:USC00200230,274.3,42.3,-83.71667,19851107,0.07,-9999,49,42
GHCND:USC00200230,274.3,42.3,-83.71667,19851108,0.00,-9999,52,30
GHCND:USC00200230,274.3,42.3,-83.71667,19851109,0.16,-9999,48,38
GHCND:USC00200230,274.3,42.3,-83.71667,19851110,1.51,-9999,47,34
GHCND:USC00200230,274.3,42.3,-83.71667,19851111,0.11,-9999,37,33
GHCND:USC00200230,274.3,42.3,-83.71667,19851112,0.03,-9999,48,33
